,group
0,2
1,2
2,6
3,5
4,5
5,4
6,5
7,0
8,5
9,5
10,6
11,4
12,6
13,6
14,5
15,4
16,6
17,6
18,2
19,5
20,1
21,6
22,6
23,1
24,6
25,1
26,5
27,4
28,5
29,6
30,1
31,3
32,5
33,0
34,5
35,6
36,0
37,5
38,1
39,5
40,6
41,5
42,6
43,5
44,5
45,5
46,2
47,5
48,6
49,2
50,1
51,5
52,3
53,6
54,5
55,2
56,5
57,3
58,0
59,4
60,6
61,5
62,1
63,6
64,5
65,5
66,6
67,1
68,3
69,5
70,5
71,5
72,6
73,6
74,2
75,5
76,6
77,5
78,1
79,3
80,0
81,3
82,6
83,6
84,5
85,3
86,1
87,6
88,6
89,6
90,1
91,1
92,1
93,2
94,5
95,2
96,6
97,4
98,5
99,6
100,5
101,5
102,5
103,3
104,6
105,6
106,2
107,5
108,5
109,3
110,5
111,0
112,3
113,5
114,2
115,6
116,3
117,2
118,0
119,3
120,1
121,3
122,0
123,6
124,2
125,3
126,6
127,5
128,6
129,1
130,5
131,0
132,6
133,6
134,3
135,1
136,3
137,0
138,4
139,5
140,5
141,4
142,3
143,1
144,5
145,3
146,0
147,6
148,1
149,5
150,5
151,6
152,3
153,6
154,1
155,3
156,5
157,5
158,5
159,5
160,1
161,3
162,6
163,1
164,2
165,6
166,5
167,1
168,5
169,1
170,1
171,5
172,1
173,0
174,0
175,5
176,1
177,5
178,5
179,6
180,6
181,1
182,5
183,5
184,4
185,6
186,5
187,0
188,1
189,1
190,5
191,6
192,5
193,5
194,0
195,0
196,5
197,4
198,5
199,5
200,6
201,3
202,6
203,5
204,6
205,0
206,5
207,0
208,5
209,6
210,6
211,0
212,5
213,6
214,4
215,5
216,1
217,3
218,3
219,5
220,0
221,0
222,3
223,4
224,5
225,5
226,5
227,0
228,6
229,6
230,0
231,5
232,3
233,5
234,5
235,6
236,6
237,5
238,1
239,6
240,3
241,6
242,3
243,0
244,5
245,5
246,3
247,3
248,1
249,3
250,4
251,6
252,4
253,4
254,1
255,4
256,3
257,6
258,5
259,2
260,6
261,6
262,5
263,5
264,6
265,1
266,5
267,6
268,0
269,6
270,3
271,4
272,4
273,6
274,0
275,5
276,4
277,6
278,5
279,2
280,6
281,5
282,3
283,6
284,1
285,6
286,3
287,5
288,1
289,6
290,1
291,1
292,3
293,3
294,1
295,6
296,0
297,3
298,0
299,1
300,2
301,5
302,3
303,1
304,3
305,5
306,5
307,6
308,3
309,4
310,2
311,1
312,3
313,1
314,5
315,5
316,5
317,5
318,5
319,5
320,6
321,5
322,5
323,6
324,5
325,1
326,5
327,6
328,1
329,6
330,6
331,3
332,5
333,5
334,5
335,0
336,3
337,5
338,5
339,6
340,1
341,2
342,6
343,2
344,2
345,2
346,0
347,0
348,5
349,1
350,5
351,5
352,6
353,0
354,3
355,5
356,1
357,0
358,5
359,6
360,5
361,6
362,3
363,5
364,5
365,4
366,6
367,5
368,5
369,0
370,6
371,5
372,5
373,6
374,1
375,1
376,5
377,2
378,6
379,5
380,1
381,5
382,6
383,0
384,6
385,6
386,3
387,6
388,0
389,5
390,1
391,1
392,5
393,5
394,0
395,5
396,3
397,4
398,6
399,5
400,5
401,4
402,1
403,5
404,4
405,2
406,0
407,6
408,6
409,6
410,5
411,5
412,6
413,5
414,6
415,6
416,1
417,6
418,1
419,4
420,4
421,5
422,0
423,5
424,1
425,6
426,5
427,6
428,0
429,5
430,1
431,5
432,5
433,4
434,3
435,0
436,5
437,2
438,6
439,0
440,6
441,3
442,0
443,1
444,6
445,5
446,5
447,4
448,3
449,6
450,0
451,1
452,5
453,5
454,4
455,3
456,5
457,5
458,1
459,3
460,1
461,6
462,1
463,0
464,5
465,2
466,2
467,0
468,3
469,5
470,5
471,0
472,5
473,6
474,3
475,5
476,6
477,1
478,5
479,6
480,0
481,6
482,6
483,6
484,6
485,0
486,5
487,1
488,6
489,0
490,5
491,6
492,6
493,5
494,6
495,0
496,1
497,0
498,5
499,6
500,5
501,1
502,1
503,1
504,2
505,1
506,3
507,5
508,6
509,6
510,5
511,4
512,6
513,3
514,1
515,5
516,6
517,6
518,5
519,4
520,1
521,3
522,6
523,3
524,5
525,6
526,6
527,3
528,3
529,1
530,5
531,5
532,5
533,6
534,5
535,6
536,5
537,3
538,1
539,5
540,5
541,5
542,6
543,6
544,6
545,5
546,5
