,group
0,2
1,2
2,0
3,0
4,1
5,3
6,0
7,4
8,0
9,1
10,4
11,2
12,0
13,3
14,0
15,3
16,0
17,0
18,2
19,0
20,0
21,1
22,0
23,1
24,4
25,1
26,0
27,2
28,1
29,1
30,0
31,4
32,1
33,4
34,0
35,0
36,3
37,1
38,0
39,0
40,1
41,0
42,0
43,0
44,1
45,0
46,2
47,1
48,4
49,2
50,0
51,1
52,4
53,4
54,1
55,2
56,1
57,3
58,4
59,4
60,4
61,1
62,1
63,0
64,0
65,1
66,0
67,0
68,4
69,1
70,1
71,1
72,4
73,4
74,3
75,0
76,1
77,0
78,1
79,3
80,3
81,3
82,1
83,4
84,0
85,3
86,1
87,4
88,4
89,0
90,1
91,4
92,1
93,3
94,0
95,2
96,1
97,3
98,1
99,0
100,1
101,0
102,0
103,4
104,0
105,0
106,2
107,0
108,0
109,4
110,0
111,3
112,4
113,1
114,2
115,1
116,4
117,2
118,3
119,0
120,1
121,3
122,4
123,4
124,2
125,4
126,4
127,0
128,3
129,0
130,0
131,3
132,1
133,1
134,3
135,4
136,0
137,4
138,2
139,1
140,1
141,3
142,4
143,1
144,0
145,3
146,3
147,1
148,1
149,0
150,1
151,0
152,3
153,1
154,4
155,4
156,0
157,1
158,1
159,0
160,0
161,4
162,0
163,1
164,2
165,0
166,0
167,0
168,1
169,0
170,0
171,0
172,1
173,4
174,4
175,1
176,1
177,1
178,0
179,0
180,0
181,0
182,1
183,1
184,3
185,4
186,0
187,3
188,1
189,1
190,0
191,4
192,0
193,1
194,3
195,4
196,1
197,2
198,1
199,1
200,0
201,0
202,0
203,1
204,0
205,4
206,1
207,4
208,0
209,1
210,1
211,4
212,0
213,3
214,1
215,0
216,1
217,0
218,4
219,1
220,3
221,4
222,4
223,2
224,0
225,1
226,0
227,3
228,4
229,3
230,3
231,0
232,4
233,0
234,1
235,4
236,4
237,1
238,1
239,4
240,4
241,0
242,1
243,3
244,1
245,1
246,3
247,4
248,1
249,4
250,4
251,0
252,3
253,2
254,0
255,3
256,4
257,4
258,0
259,2
260,4
261,0
262,1
263,1
264,0
265,1
266,0
267,0
268,3
269,3
270,4
271,3
272,3
273,4
274,3
275,0
276,2
277,4
278,1
279,2
280,1
281,0
282,4
283,1
284,1
285,1
286,3
287,0
288,4
289,4
290,1
291,1
292,4
293,4
294,1
295,0
296,3
297,3
298,4
299,0
300,2
301,0
302,3
303,1
304,4
305,0
306,0
307,3
308,4
309,4
310,2
311,0
312,3
313,4
314,0
315,1
316,0
317,1
318,1
319,1
320,4
321,0
322,1
323,0
324,1
325,0
326,1
327,0
328,1
329,1
330,3
331,4
332,0
333,1
334,0
335,4
336,3
337,1
338,0
339,4
340,1
341,2
342,4
343,2
344,2
345,2
346,3
347,4
348,0
349,4
350,1
351,1
352,4
353,3
354,4
355,0
356,0
357,3
358,1
359,1
360,1
361,4
362,4
363,1
364,0
365,3
366,4
367,1
368,1
369,3
370,0
371,1
372,1
373,4
374,0
375,0
376,0
377,2
378,4
379,1
380,1
381,0
382,4
383,4
384,0
385,0
386,3
387,1
388,4
389,1
390,0
391,0
392,1
393,1
394,3
395,1
396,0
397,3
398,0
399,0
400,0
401,3
402,0
403,0
404,3
405,2
406,3
407,0
408,0
409,1
410,1
411,0
412,0
413,0
414,1
415,0
416,1
417,0
418,1
419,2
420,3
421,0
422,4
423,0
424,1
425,0
426,0
427,1
428,3
429,1
430,1
431,1
432,1
433,4
434,3
435,3
436,1
437,2
438,0
439,3
440,3
441,3
442,3
443,0
444,0
445,1
446,0
447,3
448,3
449,0
450,3
451,1
452,0
453,0
454,4
455,4
456,0
457,1
458,1
459,4
460,0
461,4
462,4
463,3
464,0
465,2
466,2
467,4
468,4
469,1
470,0
471,4
472,0
473,4
474,4
475,1
476,0
477,0
478,1
479,1
480,4
481,4
482,1
483,4
484,1
485,3
486,0
487,1
488,0
489,4
490,0
491,4
492,1
493,0
494,0
495,4
496,1
497,3
498,1
499,1
500,0
501,1
502,1
503,1
504,2
505,1
506,4
507,0
508,1
509,1
510,1
511,2
512,0
513,4
514,0
515,1
516,1
517,0
518,1
519,2
520,1
521,4
522,4
523,4
524,0
525,4
526,1
527,4
528,3
529,1
530,0
531,1
532,0
533,1
534,0
535,0
536,0
537,4
538,0
539,1
540,1
541,0
542,3
543,0
544,1
545,0
546,1
