,group
0,1
1,1
2,5
3,4
4,2
5,3
6,2
7,0
8,2
9,2
10,0
11,3
12,0
13,5
14,4
15,3
16,2
17,5
18,1
19,2
20,5
21,2
22,2
23,5
24,5
25,4
26,2
27,3
28,2
29,2
30,2
31,5
32,2
33,0
34,4
35,0
36,3
37,4
38,2
39,4
40,5
41,4
42,2
43,4
44,2
45,2
46,1
47,2
48,5
49,1
50,4
51,2
52,5
53,5
54,2
55,1
56,2
57,5
58,0
59,3
60,5
61,4
62,4
63,0
64,4
65,4
66,5
67,4
68,3
69,2
70,2
71,4
72,0
73,0
74,1
75,4
76,4
77,4
78,4
79,0
80,3
81,0
82,2
83,5
84,2
85,5
86,2
87,5
88,0
89,0
90,4
91,5
92,2
93,3
94,2
95,1
96,5
97,3
98,2
99,5
100,4
101,2
102,2
103,3
104,2
105,4
106,1
107,2
108,2
109,5
110,4
111,3
112,5
113,4
114,1
115,2
116,5
117,1
118,3
119,5
120,4
121,3
122,3
123,5
124,1
125,0
126,0
127,2
128,0
129,0
130,4
131,3
132,4
133,5
134,3
135,5
136,5
137,3
138,1
139,4
140,2
141,3
142,0
143,4
144,2
145,0
146,3
147,5
148,4
149,2
150,2
151,0
152,0
153,4
154,0
155,5
156,2
157,4
158,2
159,2
160,2
161,5
162,2
163,2
164,1
165,0
166,2
167,0
168,2
169,4
170,2
171,2
172,2
173,3
174,3
175,4
176,2
177,2
178,2
179,2
180,2
181,2
182,2
183,4
184,3
185,2
186,2
187,3
188,2
189,4
190,2
191,5
192,4
193,2
194,0
195,5
196,4
197,1
198,2
199,4
200,0
201,5
202,2
203,2
204,4
205,3
206,2
207,5
208,2
209,4
210,4
211,3
212,2
213,0
214,4
215,2
216,4
217,0
218,5
219,2
220,5
221,5
222,3
223,1
224,4
225,4
226,2
227,3
228,0
229,0
230,3
231,2
232,5
233,4
234,2
235,0
236,0
237,4
238,0
239,0
240,5
241,4
242,0
243,3
244,4
245,4
246,5
247,5
248,2
249,0
250,3
251,5
252,3
253,3
254,5
255,3
256,5
257,5
258,2
259,1
260,0
261,5
262,4
263,4
264,2
265,2
266,4
267,5
268,5
269,0
270,3
271,3
272,3
273,4
274,3
275,4
276,3
277,2
278,4
279,1
280,4
281,2
282,5
283,5
284,4
285,0
286,3
287,4
288,0
289,0
290,4
291,4
292,5
293,0
294,5
295,0
296,0
297,0
298,5
299,2
300,1
301,4
302,5
303,5
304,5
305,4
306,4
307,5
308,5
309,3
310,1
311,2
312,5
313,5
314,2
315,2
316,2
317,4
318,2
319,2
320,5
321,4
322,2
323,5
324,4
325,2
326,2
327,0
328,5
329,4
330,0
331,5
332,2
333,2
334,4
335,5
336,0
337,4
338,4
339,5
340,4
341,1
342,0
343,1
344,1
345,1
346,3
347,3
348,4
349,5
350,4
351,4
352,5
353,5
354,0
355,2
356,2
357,5
358,2
359,2
360,4
361,5
362,5
363,2
364,4
365,3
366,5
367,2
368,4
369,0
370,0
371,2
372,4
373,0
374,2
375,2
376,4
377,1
378,5
379,4
380,4
381,4
382,0
383,3
384,2
385,4
386,0
387,0
388,3
389,2
390,5
391,4
392,2
393,4
394,3
395,4
396,0
397,3
398,4
399,2
400,4
401,3
402,2
403,4
404,3
405,1
406,0
407,5
408,2
409,5
410,4
411,2
412,5
413,2
414,5
415,2
416,2
417,5
418,2
419,3
420,3
421,4
422,5
423,4
424,0
425,2
426,2
427,5
428,0
429,4
430,4
431,4
432,2
433,3
434,5
435,3
436,2
437,1
438,2
439,3
440,5
441,3
442,5
443,2
444,0
445,2
446,4
447,3
448,5
449,5
450,3
451,2
452,2
453,4
454,0
455,5
456,4
457,2
458,4
459,3
460,4
461,2
462,5
463,3
464,4
465,1
466,1
467,3
468,5
469,2
470,4
471,3
472,4
473,5
474,0
475,4
476,0
477,2
478,2
479,0
480,5
481,5
482,2
483,5
484,4
485,0
486,4
487,4
488,5
489,3
490,2
491,0
492,5
493,4
494,2
495,0
496,2
497,5
498,2
499,5
500,2
501,2
502,4
503,4
504,1
505,4
506,0
507,4
508,4
509,2
510,2
511,3
512,2
513,0
514,2
515,2
516,2
517,5
518,4
519,3
520,2
521,5
522,5
523,5
524,2
525,2
526,4
527,0
528,0
529,4
530,2
531,4
532,4
533,2
534,4
535,2
536,4
537,0
538,2
539,2
540,2
541,2
542,5
543,5
544,5
545,4
546,4
547,4
548,2
549,2
550,2
551,3
552,3
553,1
554,2
555,2
556,4
557,1
558,0
559,2
560,3
561,0
562,3
563,4
564,1
565,4
566,3
567,4
568,2
569,0
570,0
571,2
572,5
573,5
574,0
575,0
576,2
577,4
578,2
579,5
580,4
581,1
582,5
583,4
584,1
585,0
586,0
587,0
588,0
589,5
590,2
591,0
592,2
593,2
594,4
595,5
596,0
597,4
598,3
599,5
600,5
601,4
602,3
603,4
604,2
605,2
606,2
607,2
608,3
609,5
610,5
611,5
612,2
613,4
614,4
615,5
616,2
617,0
618,0
619,5
620,2
621,3
622,5
623,5
624,2
625,5
626,5
627,1
628,4
629,2
630,3
631,5
632,0
633,5
634,4
635,4
636,5
637,4
638,2
639,0
640,4
641,3
642,4
643,4
644,5
645,0
646,5
647,2
648,2
649,2
650,5
651,0
652,5
653,0
654,5
655,4
656,3
657,5
658,1
659,0
660,5
661,5
662,4
663,3
664,5
665,3
666,2
667,5
668,4
669,4
670,3
671,0
672,0
673,0
674,5
675,4
676,2
677,4
678,4
679,5
680,3
681,4
682,4
683,4
684,4
685,3
686,5
687,2
688,0
689,4
690,5
691,5
692,0
693,2
694,4
695,0
696,2
697,4
698,5
699,5
700,0
701,5
702,3
703,2
704,3
705,4
706,2
707,1
708,4
709,4
710,4
711,1
712,3
713,4
714,4
715,1
716,4
717,4
718,5
719,5
720,3
721,0
722,5
723,5
724,0
725,5
726,0
727,0
728,5
729,0
730,4
731,5
732,0
733,3
734,1
735,3
736,2
737,4
738,0
739,4
740,0
741,2
742,5
743,2
744,4
745,3
746,4
747,4
748,2
749,1
750,4
751,3
752,4
753,1
754,0
755,0
756,2
757,5
758,0
759,2
760,5
761,4
762,1
763,5
764,4
765,4
766,0
767,4
768,4
769,2
770,5
771,5
772,2
773,0
774,4
775,4
776,2
777,2
778,0
779,5
780,4
781,4
782,4
783,4
784,1
785,3
786,5
787,5
788,3
789,2
790,2
791,0
792,1
793,0
794,4
795,4
796,0
797,0
798,2
799,0
800,0
801,0
802,3
803,5
804,0
805,2
806,5
807,5
808,1
809,2
810,0
811,3
812,5
