,group
0,0
1,0
2,1
3,1
4,1
5,0
6,1
7,0
8,1
9,1
10,1
11,0
12,1
13,1
14,1
15,0
16,1
17,1
18,0
19,1
20,0
21,1
22,1
23,0
24,0
25,0
26,1
27,1
28,0
29,1
30,1
31,1
32,1
33,1
34,0
35,1
36,1
37,0
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,0
48,1
49,1
50,0
51,1
52,1
53,1
54,0
55,1
56,0
57,1
58,0
59,0
60,0
61,1
62,1
63,1
64,1
65,1
66,1
67,1
68,1
69,0
70,1
71,1
72,1
73,1
74,0
75,0
76,1
77,1
78,1
79,1
80,0
81,0
82,0
83,1
84,0
85,1
86,0
87,1
88,1
89,1
90,1
91,1
92,0
93,1
94,0
95,1
96,0
97,1
98,0
99,1
100,1
101,1
102,1
103,1
104,1
105,1
106,1
107,1
108,0
109,1
110,1
111,0
112,1
113,1
114,0
115,1
116,1
117,0
118,1
119,1
120,0
121,0
122,1
123,1
124,0
125,0
126,1
127,0
128,0
129,0
130,1
131,0
132,1
133,1
134,0
135,1
136,1
137,0
138,1
139,0
140,0
141,0
142,1
143,1
144,0
145,1
146,1
147,1
148,0
149,0
150,1
151,1
152,1
153,1
154,0
155,0
156,0
157,1
158,1
159,1
160,1
161,1
162,1
163,1
164,1
165,1
166,0
167,1
168,0
169,0
170,1
171,0
172,1
173,1
174,0
175,1
176,1
177,1
178,0
179,1
180,1
181,1
182,1
183,1
184,1
185,0
186,1
187,1
188,0
189,1
190,1
191,0
192,1
193,1
194,1
195,1
196,1
197,1
198,0
199,0
200,1
201,0
202,1
203,1
204,1
205,1
206,1
207,1
208,0
209,0
210,1
211,1
212,1
213,1
214,1
215,0
216,1
217,0
218,1
219,1
220,1
221,0
222,1
223,1
224,1
225,0
226,0
227,0
228,1
229,1
230,1
231,0
232,1
233,0
234,0
235,1
236,1
237,1
238,1
239,1
240,1
241,1
242,1
243,1
244,0
245,1
246,1
247,0
248,1
249,1
250,0
251,1
252,0
253,1
254,0
255,0
256,0
257,0
258,1
259,1
260,0
261,1
262,1
263,0
264,0
265,0
266,1
267,1
268,1
269,1
270,1
271,1
272,0
273,1
274,0
275,0
276,0
277,1
278,0
279,1
280,0
281,0
282,1
283,0
284,1
285,1
286,1
287,1
288,1
289,1
290,1
291,0
292,1
293,1
294,0
295,1
296,1
297,0
298,0
299,1
300,0
301,0
302,0
303,1
304,0
305,1
306,1
307,0
308,1
309,0
310,0
311,0
312,1
313,1
314,1
315,0
316,0
317,0
318,1
319,0
320,1
321,0
322,1
323,1
324,1
325,1
326,1
327,1
328,0
329,1
330,1
331,1
332,1
333,1
334,1
335,0
336,1
337,1
338,0
339,0
340,1
341,1
342,1
343,1
344,0
345,1
346,1
347,1
348,1
349,0
350,0
351,1
352,0
353,0
354,0
355,0
356,1
357,1
358,0
359,1
360,1
361,1
362,1
363,0
364,1
365,1
366,0
367,1
368,1
369,1
370,1
371,0
372,1
373,1
374,0
375,1
376,1
377,1
378,0
379,1
380,1
381,1
382,0
383,0
384,1
385,1
386,0
387,1
388,1
389,1
390,1
391,1
392,1
393,0
394,0
395,0
396,1
397,1
398,1
399,0
400,1
401,1
402,1
403,0
404,1
405,0
406,0
407,1
408,1
409,1
410,0
411,1
412,1
413,0
414,0
415,0
416,1
417,1
418,1
419,1
420,1
421,0
422,1
423,1
424,0
425,1
426,1
427,1
428,0
429,0
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,0
438,1
439,1
440,1
441,1
442,0
443,0
444,0
445,1
446,1
447,1
448,0
449,0
450,0
451,0
452,1
453,0
454,1
455,1
456,0
457,0
458,1
459,0
460,1
461,1
462,1
463,0
464,0
465,1
466,1
467,1
468,0
469,1
470,1
471,1
472,0
473,1
474,0
475,0
476,1
477,1
478,1
479,1
480,0
481,1
482,1
483,0
484,1
485,1
486,1
487,1
488,1
489,0
490,1
491,1
492,0
493,1
494,0
495,1
496,1
497,1
498,0
499,1
500,1
501,1
502,1
503,1
504,1
505,0
506,1
507,0
508,1
509,1
510,1
511,1
512,1
513,1
514,0
515,1
516,0
517,1
518,1
519,0
520,1
521,0
522,1
523,0
524,1
525,1
526,1
527,1
528,1
529,0
530,1
531,0
532,1
