,group
0,3
1,4
2,2
3,2
4,4
5,5
6,1
7,1
8,4
9,3
10,4
11,0
12,4
13,2
14,0
15,5
16,4
17,2
18,0
19,1
20,0
21,1
22,3
23,5
24,5
25,2
26,1
27,0
28,4
29,4
30,3
31,0
32,4
33,1
34,2
35,3
36,4
37,2
38,3
39,2
40,0
41,2
42,3
43,2
44,1
45,4
46,3
47,4
48,0
49,1
50,0
51,4
52,3
53,5
54,4
55,0
56,3
57,5
58,1
59,3
60,5
61,0
62,5
63,4
64,2
65,2
66,5
67,2
68,3
69,4
70,4
71,5
72,4
73,1
74,5
75,2
76,5
77,0
78,0
79,1
80,3
81,3
82,3
83,5
84,4
85,5
86,3
87,0
88,4
89,3
90,5
91,5
92,3
93,3
94,0
95,2
96,0
97,2
98,4
99,0
100,5
101,4
102,1
103,5
104,4
105,0
106,1
107,4
108,3
109,3
110,2
111,3
112,0
113,2
114,1
115,4
116,0
117,3
118,3
119,0
120,5
121,3
122,5
123,5
124,1
125,4
126,3
127,1
128,1
129,1
130,2
131,3
132,0
133,5
134,3
135,5
136,5
137,5
138,5
139,0
140,4
141,5
142,3
143,2
144,0
145,3
146,3
147,0
148,2
149,3
150,4
151,3
152,3
153,0
154,4
155,2
156,4
157,0
158,3
159,4
160,4
161,5
162,3
163,4
164,4
165,1
166,4
167,1
168,4
169,5
170,3
171,1
172,4
173,2
174,0
175,0
176,3
177,4
178,4
179,3
180,1
181,3
182,3
183,0
184,4
185,4
186,3
187,3
188,1
189,3
190,4
191,0
192,5
193,0
194,1
195,5
196,0
197,3
198,1
199,0
200,4
201,0
202,3
203,3
204,0
205,2
206,4
207,2
208,4
209,5
210,3
211,3
212,1
213,1
214,3
215,4
216,5
217,3
218,5
219,4
220,0
221,5
222,5
223,2
224,0
225,0
226,1
227,1
228,4
229,4
230,3
231,4
232,5
233,0
234,3
235,3
236,3
237,5
238,1
239,1
240,5
241,2
242,4
243,3
244,2
245,0
246,2
247,3
248,3
249,3
250,3
251,3
252,3
253,0
254,5
255,1
256,2
257,5
258,4
259,4
260,1
261,5
262,5
263,0
264,4
265,1
266,5
267,3
268,5
269,1
270,3
271,3
272,5
273,3
274,2
275,2
276,5
277,3
278,5
279,1
280,0
281,1
282,0
283,2
284,0
285,1
286,3
287,0
288,4
289,3
290,2
291,5
292,5
293,3
294,0
295,3
296,1
297,3
298,0
299,3
300,3
301,0
302,0
303,5
304,5
305,2
306,0
307,2
308,5
309,1
310,4
311,4
312,5
313,5
314,4
315,4
316,3
317,0
318,4
319,4
320,5
321,0
322,1
323,0
324,5
325,3
326,4
327,3
328,5
329,0
330,4
331,5
332,1
333,4
334,0
335,5
336,3
337,0
338,0
339,2
340,0
341,0
342,4
343,3
344,4
345,3
346,3
347,5
348,0
349,5
350,3
351,0
352,5
353,0
354,3
355,3
356,3
357,0
358,3
359,4
360,2
361,4
362,3
363,1
364,5
365,4
366,0
367,4
368,0
369,3
370,4
371,4
372,0
373,3
374,1
375,4
376,5
377,0
378,0
379,0
380,0
381,0
382,3
383,0
384,3
385,5
386,3
387,1
388,3
389,1
390,5
391,2
392,4
393,0
394,5
395,5
396,3
397,2
398,2
399,3
400,0
401,2
402,4
403,0
404,5
405,3
406,4
407,0
408,4
409,5
410,0
411,1
412,3
413,4
414,0
415,3
416,4
417,0
418,3
419,5
420,2
421,5
422,5
423,2
424,4
425,1
426,3
427,5
428,3
429,0
430,0
431,0
432,4
433,0
434,5
435,3
436,4
437,0
438,0
439,0
440,5
441,5
442,2
443,3
444,3
445,1
446,2
447,2
448,5
449,3
450,2
451,4
452,4
453,0
454,4
455,3
456,2
457,4
458,2
459,3
460,0
461,3
462,0
463,3
464,2
465,2
466,1
467,0
468,3
469,4
470,2
471,4
472,2
473,0
474,4
475,0
476,1
477,3
478,1
479,1
480,3
481,2
482,4
483,5
484,3
485,1
486,2
487,5
488,3
489,1
490,0
491,3
492,2
493,2
494,4
495,3
496,1
497,2
498,4
499,0
500,3
501,1
502,0
503,2
504,5
505,0
506,1
507,5
508,2
509,3
510,4
511,3
512,4
513,3
514,3
515,1
516,3
517,0
518,0
519,5
520,1
521,5
522,0
523,5
524,1
525,3
526,5
527,1
528,4
529,0
530,4
531,0
532,0
533,4
534,0
535,4
536,0
537,1
538,4
539,4
540,1
541,4
542,0
543,2
544,5
545,2
546,5
547,3
548,4
549,4
550,3
551,5
552,3
553,3
554,1
555,1
556,0
557,2
558,1
559,4
560,5
561,3
562,3
563,2
564,5
565,5
566,1
567,2
568,4
569,1
570,4
571,1
572,3
573,0
574,4
575,3
576,3
577,2
578,3
579,5
580,0
581,3
582,0
583,0
584,5
585,4
586,3
587,1
588,4
589,5
590,4
591,1
592,4
593,4
594,5
595,5
596,4
597,2
598,5
599,5
600,2
601,0
602,1
603,0
604,3
605,4
606,4
607,1
608,4
609,2
610,5
611,0
612,4
613,5
614,0
615,2
616,4
617,4
618,4
619,5
620,1
621,2
622,5
623,0
624,3
625,0
626,0
627,5
628,0
629,4
630,5
631,5
632,1
633,5
634,5
635,2
636,5
637,5
638,1
639,1
640,0
641,2
642,2
643,5
644,5
645,3
646,5
647,4
648,4
649,3
650,5
651,4
652,5
653,3
654,0
655,0
656,4
657,2
658,5
659,3
660,0
661,5
662,0
663,2
664,0
665,5
666,3
667,0
668,2
669,2
670,0
671,1
672,3
673,1
674,0
675,2
676,3
677,5
678,2
679,5
680,2
681,5
682,2
683,0
684,0
685,5
686,2
687,1
688,4
689,2
690,5
691,0
692,3
693,3
694,5
695,1
696,1
697,5
698,5
699,0
700,1
701,5
702,2
703,3
704,1
705,5
706,4
707,5
708,0
709,0
710,0
711,3
712,5
713,0
714,2
715,1
716,0
717,5
718,5
719,3
720,2
721,3
722,0
723,5
724,3
725,0
726,3
727,3
728,3
729,4
730,0
731,5
732,1
733,4
734,4
735,2
736,4
737,2
738,3
739,5
740,4
741,4
742,0
743,4
744,0
745,5
746,0
747,5
748,3
749,0
750,2
751,1
752,5
753,0
754,4
755,4
756,3
757,4
758,3
759,1
760,5
761,2
762,5
763,0
764,0
765,0
766,4
767,5
768,2
769,3
770,0
771,5
772,4
773,4
774,2
775,0
776,4
777,4
778,1
779,4
780,5
781,5
782,5
783,5
784,2
785,2
786,3
787,0
788,3
789,1
790,1
791,4
792,5
793,4
794,0
795,5
796,3
797,3
798,1
799,3
800,3
801,4
802,0
803,5
804,3
805,4
806,3
807,2
808,3
809,1
810,3
811,5
812,3
813,1
814,0
815,2
816,0
817,0
818,0
819,4
820,0
821,0
822,2
823,5
824,4
825,0
826,3
827,5
828,3
829,2
830,1
831,4
832,5
833,3
834,3
835,2
836,3
837,1
838,1
839,5
840,0
841,5
842,3
843,1
844,0
845,3
846,1
847,4
848,5
849,1
850,3
851,3
852,4
853,3
854,0
855,4
856,1
857,2
858,3
859,2
860,4
861,0
862,2
863,5
864,1
865,3
866,3
867,4
868,5
869,5
870,3
871,1
872,4
873,1
874,0
875,0
876,0
877,3
878,4
879,5
880,1
881,1
882,4
883,3
884,1
885,5
886,0
887,0
888,2
889,4
890,5
891,3
892,4
893,2
894,0
895,4
896,1
897,0
898,4
899,1
900,3
901,2
902,2
903,5
904,0
905,5
906,4
907,5
908,5
909,3
910,4
911,1
912,0
913,3
914,5
915,0
916,1
917,4
918,5
919,4
920,3
921,4
922,1
923,4
924,1
925,1
926,3
927,5
928,2
929,2
930,4
931,3
932,3
933,4
934,1
935,1
936,3
937,0
938,5
939,2
940,0
941,0
942,1
943,5
944,4
945,3
946,4
947,0
948,1
949,1
950,0
951,0
952,3
953,4
954,0
955,5
956,4
957,3
958,1
959,4
960,4
961,0
962,3
963,3
964,1
965,5
966,1
967,3
968,5
969,3
970,5
971,1
972,4
