,group
0,1
1,1
2,0
3,0
4,5
5,2
6,5
7,4
8,0
9,3
10,4
11,1
12,0
13,0
14,0
15,2
16,0
17,0
18,1
19,3
20,4
21,0
22,5
23,3
24,4
25,2
26,5
27,3
28,1
29,5
30,5
31,3
32,5
33,5
34,4
35,0
36,3
37,0
38,5
39,3
40,0
41,5
42,0
43,0
44,0
45,4
46,0
47,1
48,5
49,5
50,1
51,0
52,5
53,4
54,4
55,5
56,1
57,5
58,0
59,4
60,2
61,4
62,5
63,5
64,0
65,5
66,5
67,0
68,0
69,2
70,5
71,5
72,5
73,5
74,4
75,2
76,0
77,4
78,0
79,5
80,3
81,2
82,2
83,3
84,4
85,0
86,0
87,4
88,3
89,3
90,3
91,4
92,4
93,5
94,2
95,0
96,1
97,5
98,0
99,5
100,0
101,0
102,4
103,0
104,0
105,4
106,0
107,0
108,1
109,0
110,0
111,3
112,5
113,0
114,1
115,5
116,5
117,2
118,5
119,4
120,1
121,3
122,0
123,4
124,2
125,3
126,4
127,1
128,2
129,4
130,3
131,3
132,3
133,0
134,3
135,5
136,4
137,2
138,4
139,3
140,2
141,2
142,5
143,5
144,2
145,4
146,4
147,0
148,3
149,3
150,5
151,5
152,0
153,5
154,3
155,2
156,2
157,5
158,3
159,5
160,0
161,5
162,5
163,0
164,0
165,4
166,3
167,5
168,1
169,3
170,0
171,3
172,5
173,3
174,3
175,3
176,5
177,1
178,2
179,5
180,4
181,5
182,0
183,3
184,3
185,3
186,4
187,5
188,2
189,0
190,3
191,2
192,4
193,4
194,5
195,0
196,3
197,5
198,2
199,2
200,5
201,1
202,4
203,5
204,0
205,0
206,3
207,5
208,3
209,2
210,5
211,5
212,0
213,4
214,4
215,2
216,3
217,3
218,4
219,5
220,4
221,2
222,3
223,5
224,0
225,4
226,2
227,2
228,0
229,5
230,3
231,2
232,5
233,0
234,2
235,0
236,4
237,0
238,5
239,4
240,3
241,4
242,4
243,5
244,2
245,0
246,5
247,2
248,5
249,5
250,2
251,4
252,4
253,3
254,2
255,0
256,2
257,1
258,0
259,3
260,4
261,4
262,0
263,1
264,3
265,2
266,5
267,5
268,0
269,3
270,3
271,3
272,3
273,0
274,2
275,2
276,2
277,4
278,1
279,0
280,1
281,2
282,4
283,1
284,5
285,3
286,0
287,5
288,5
289,5
290,5
291,2
292,0
293,3
294,4
295,5
296,3
297,3
298,2
299,5
300,3
301,2
302,2
303,5
304,3
305,0
306,5
307,1
308,0
309,0
310,4
311,3
312,0
313,0
314,0
315,4
316,1
317,1
318,3
319,2
320,3
321,2
322,0
323,5
324,3
325,5
326,5
327,5
328,3
329,0
330,5
331,0
332,5
333,3
334,5
335,3
336,4
337,5
338,0
339,2
340,3
341,5
342,0
343,5
344,3
345,5
346,0
347,0
348,4
349,1
350,2
351,5
352,1
353,1
354,1
355,2
356,4
357,0
358,4
359,4
360,5
361,3
362,0
363,4
364,3
365,3
366,0
367,3
368,5
369,5
370,0
371,2
372,5
373,3
374,1
375,5
376,5
377,5
378,3
379,3
380,5
381,5
382,3
383,3
384,3
385,3
386,1
387,5
388,5
389,5
390,0
391,3
392,5
393,2
394,3
395,2
396,4
397,4
398,5
399,3
400,3
401,5
402,5
403,2
404,4
405,3
406,0
407,0
408,3
409,0
410,2
411,0
412,0
413,2
414,2
415,0
416,0
417,0
418,4
419,5
420,0
421,3
422,3
423,5
424,3
425,5
426,0
427,4
428,1
429,2
430,0
431,3
432,0
433,4
434,0
435,0
436,4
437,3
438,5
439,5
440,5
441,5
442,1
443,3
444,2
445,5
446,1
447,0
448,0
449,3
450,2
451,0
452,0
453,3
454,4
455,0
456,0
457,2
458,3
459,2
460,5
461,3
462,0
463,2
464,4
465,0
466,5
467,4
468,2
469,3
470,4
471,3
472,2
473,0
474,1
475,1
476,5
477,4
478,5
479,0
480,3
481,0
482,0
483,3
484,5
485,0
486,3
487,5
488,5
489,3
490,4
491,4
492,3
493,4
494,2
495,0
496,4
497,0
498,2
499,5
500,4
501,5
502,0
503,0
504,0
505,4
506,4
507,2
508,5
509,5
510,3
511,4
512,4
513,4
514,1
515,5
516,4
517,0
518,5
519,4
520,5
521,1
522,0
523,4
524,3
525,5
526,4
527,0
528,5
529,1
530,4
531,4
532,0
533,4
534,0
535,3
536,4
537,4
538,0
539,5
540,0
541,5
542,0
543,5
544,0
545,0
546,0
547,3
548,0
549,5
550,4
551,0
552,2
553,2
554,4
555,0
556,5
557,3
558,4
559,0
560,5
561,3
562,3
563,0
564,3
565,2
566,2
567,2
568,0
569,4
570,2
571,1
572,4
573,0
574,0
575,1
576,4
577,2
578,0
579,1
580,5
581,2
582,3
583,5
584,0
585,0
586,5
587,0
588,5
589,4
590,3
591,3
592,5
593,4
594,5
595,0
596,5
597,1
598,0
599,0
600,1
601,3
602,0
603,4
604,3
605,5
606,4
607,4
608,0
609,4
610,0
611,0
612,5
613,0
614,4
615,0
616,2
617,4
618,3
619,0
620,5
621,0
622,5
623,0
624,0
625,3
626,2
627,3
628,3
629,0
630,3
631,3
632,5
633,3
634,0
635,2
636,0
637,4
638,3
639,1
640,2
641,0
642,4
643,3
644,3
645,2
646,0
647,0
648,2
649,3
650,3
651,0
652,3
653,3
654,4
655,3
656,3
657,4
658,5
659,2
660,0
661,2
662,3
663,3
664,2
665,5
666,0
667,3
668,3
669,3
670,4
671,3
672,0
673,5
674,0
675,2
676,1
677,4
678,0
679,3
680,0
681,0
682,2
683,2
684,2
685,4
686,2
687,3
688,3
689,1
690,3
691,2
692,2
693,0
694,5
695,3
696,4
697,0
698,4
699,2
700,4
701,5
702,0
703,5
704,2
705,5
706,3
707,0
708,3
709,4
710,2
711,3
712,3
713,5
714,1
715,3
716,3
717,2
718,0
719,0
720,3
721,1
722,4
723,2
724,3
725,5
726,2
727,0
728,2
729,5
730,5
731,2
732,1
733,0
734,3
735,1
736,5
737,5
738,3
739,2
740,3
741,1
742,3
743,3
744,3
745,4
746,0
747,4
748,4
749,3
750,2
751,5
752,3
753,3
754,5
755,1
756,3
757,5
758,3
759,3
760,4
761,0
762,5
763,0
764,4
765,0
766,3
767,5
768,5
769,4
770,1
771,0
772,1
773,5
774,1
775,5
776,0
777,4
778,5
779,4
780,0
781,4
782,5
783,1
784,0
785,0
786,0
787,2
788,4
789,0
790,4
791,0
792,2
793,0
794,0
795,2
796,0
797,5
798,3
799,3
800,4
801,2
802,5
803,0
804,5
805,3
806,5
807,2
808,2
809,3
810,3
811,2
812,3
