,group
0,6
1,6
2,2
3,2
4,4
5,5
6,2
7,3
8,2
9,0
10,3
11,6
12,2
13,2
14,2
15,5
16,2
17,2
18,6
19,0
20,3
21,2
22,4
23,0
24,3
25,5
26,4
27,0
28,6
29,4
30,4
31,2
32,4
33,4
34,3
35,2
36,0
37,1
38,4
39,0
40,2
41,4
42,2
43,2
44,2
45,3
46,2
47,6
48,4
49,1
50,6
51,2
52,4
53,3
54,3
55,4
56,6
57,4
58,1
59,3
60,5
61,3
62,4
63,4
64,1
65,2
66,4
67,2
68,2
69,5
70,4
71,4
72,4
73,4
74,3
75,5
76,2
77,3
78,2
79,1
80,1
81,5
82,5
83,0
84,3
85,2
86,1
87,3
88,2
89,0
90,0
91,3
92,3
93,4
94,5
95,2
96,6
97,4
98,1
99,4
100,2
101,1
102,3
103,2
104,2
105,3
106,2
107,2
108,6
109,2
110,2
111,1
112,2
113,2
114,1
115,1
116,4
117,5
118,4
119,3
120,6
121,1
122,1
123,3
124,5
125,1
126,3
127,6
128,1
129,3
130,0
131,1
132,0
133,2
134,0
135,4
136,3
137,1
138,1
139,0
140,5
141,5
142,4
143,4
144,5
145,3
146,3
147,2
148,0
149,1
150,4
151,4
152,2
153,4
154,0
155,1
156,5
157,4
158,1
159,4
160,2
161,4
162,4
163,2
164,1
165,3
166,0
167,4
168,6
169,0
170,2
171,0
172,4
173,0
174,0
175,0
176,4
177,6
178,1
179,4
180,3
181,4
182,2
183,0
184,0
185,0
186,3
187,4
188,1
189,2
190,0
191,1
192,3
193,3
194,2
195,2
196,0
197,4
198,1
199,1
200,4
201,6
202,3
203,4
204,2
205,1
206,1
207,4
208,1
209,1
210,4
211,4
212,2
213,3
214,3
215,1
216,0
217,0
218,3
219,2
220,3
221,5
222,0
223,4
224,2
225,3
226,5
227,5
228,2
229,4
230,0
231,5
232,4
233,1
234,5
235,2
236,3
237,2
238,4
239,3
240,1
241,3
242,3
243,4
244,5
245,2
246,4
247,1
248,4
249,4
250,1
251,3
252,3
253,0
254,5
255,1
256,5
257,6
258,2
259,1
260,3
261,3
262,2
263,6
264,1
265,5
266,4
267,4
268,2
269,0
270,0
271,0
272,0
273,2
274,5
275,5
276,5
277,3
278,6
279,2
280,6
281,5
282,3
283,6
284,4
285,0
286,1
287,4
288,4
289,3
290,4
291,1
292,2
293,1
294,3
295,4
296,0
297,1
298,1
299,4
300,0
301,1
302,5
303,4
304,0
305,2
306,4
307,6
308,2
309,1
310,3
311,0
312,2
313,2
314,2
315,1
316,1
317,6
318,0
319,1
320,3
321,5
322,2
323,4
324,0
325,4
326,4
327,4
328,0
329,2
330,4
331,2
332,4
333,0
334,4
335,0
336,3
337,4
338,1
339,5
340,0
341,4
342,2
343,4
344,1
345,4
346,2
347,1
348,3
349,6
350,5
351,4
352,6
353,6
354,6
355,1
356,3
357,2
358,3
359,3
360,4
361,0
362,2
363,3
364,0
365,0
366,1
367,1
368,4
369,4
370,2
371,5
372,4
373,0
374,1
375,4
376,4
377,4
378,1
379,2
380,4
381,4
382,0
383,0
384,0
385,0
386,6
387,4
388,4
389,4
390,2
391,0
392,4
393,1
394,0
395,1
396,3
397,3
398,4
399,0
400,0
401,4
402,4
403,1
404,3
405,0
406,1
407,2
408,0
409,2
410,5
411,2
412,2
413,5
414,5
415,1
416,2
417,2
418,3
419,4
420,2
421,1
422,0
423,4
424,0
425,4
426,2
427,3
428,6
429,5
430,2
431,0
432,2
433,3
434,2
435,2
436,3
437,1
438,4
439,4
440,4
441,4
442,6
443,0
444,1
445,4
446,6
447,1
448,2
449,1
450,1
451,1
452,2
453,0
454,3
455,2
456,1
457,1
458,0
459,1
460,4
461,0
462,2
463,5
464,3
465,2
466,4
467,3
468,1
469,2
470,1
471,1
472,1
473,2
474,6
475,6
476,4
477,3
478,4
479,2
480,1
481,2
482,1
483,1
484,4
485,2
486,0
487,4
488,4
489,1
490,3
491,3
492,0
493,3
494,5
495,2
496,3
497,2
498,5
499,2
500,3
501,4
502,2
503,2
504,2
505,1
506,3
507,1
508,4
509,4
510,1
511,3
512,3
513,3
514,6
515,4
516,3
517,2
518,4
519,3
520,4
521,6
522,2
523,1
524,0
525,4
526,3
527,2
528,4
529,6
530,3
531,3
532,4
533,3
534,2
535,1
536,3
537,3
538,2
539,4
540,2
541,4
542,2
543,4
544,2
545,2
546,2
547,1
548,2
549,4
550,3
551,2
552,1
553,1
554,3
555,2
556,4
557,0
558,3
559,2
560,4
561,0
562,0
563,1
564,0
565,5
566,5
567,5
568,2
569,3
570,1
571,6
572,3
573,2
574,2
575,6
576,3
577,5
578,1
579,6
580,2
581,5
582,2
583,4
584,1
585,2
586,4
587,2
588,4
589,3
590,0
591,0
592,4
593,3
594,4
595,2
596,4
597,6
598,1
599,2
600,6
601,0
602,2
603,3
604,0
605,1
606,3
607,3
608,2
609,3
610,2
611,2
612,4
613,2
614,3
615,2
616,5
617,3
618,2
619,1
620,4
621,2
622,4
623,2
624,2
625,0
626,5
627,1
628,1
629,1
630,2
631,0
632,4
633,0
634,2
635,1
636,2
637,3
638,0
639,6
640,1
641,2
642,3
643,1
644,1
645,6
646,2
647,2
648,5
649,0
650,0
651,1
652,0
653,0
654,3
655,0
656,0
657,3
658,4
659,5
660,2
661,1
662,0
663,0
664,5
665,4
666,2
667,0
668,0
669,1
670,3
671,0
672,1
673,4
674,1
675,5
676,6
677,1
678,1
679,1
680,2
681,2
