,group
0,1
1,1
2,5
3,5
4,3
5,4
6,5
7,6
8,5
9,2
10,6
11,1
12,5
13,5
14,5
15,4
16,5
17,5
18,1
19,2
20,6
21,5
22,3
23,2
24,6
25,4
26,3
27,2
28,1
29,3
30,3
31,5
32,3
33,3
34,6
35,5
36,5
37,0
38,3
39,2
40,5
41,3
42,5
43,5
44,5
45,6
46,5
47,1
48,3
49,0
50,1
51,5
52,3
53,6
54,6
55,3
56,1
57,3
58,0
59,6
60,4
61,6
62,3
63,3
64,0
65,5
66,3
67,5
68,5
69,4
70,3
71,3
72,3
73,3
74,6
75,4
76,5
77,6
78,5
79,0
80,0
81,4
82,4
83,2
84,6
85,5
86,0
87,6
88,5
89,2
90,2
91,6
92,6
93,3
94,4
95,5
96,1
97,3
98,0
99,3
100,5
101,0
102,6
103,5
104,5
105,6
106,5
107,5
108,1
109,5
110,5
111,0
112,5
113,5
114,0
115,0
116,3
117,4
118,3
119,6
120,1
121,0
122,0
123,6
124,4
125,0
126,6
127,1
128,0
129,6
130,2
131,0
132,2
133,5
134,2
135,3
136,6
137,0
138,0
139,2
140,4
141,4
142,3
143,3
144,4
145,6
146,6
147,5
148,2
149,0
150,3
151,3
152,5
153,3
154,2
155,0
156,4
157,3
158,0
159,3
160,5
161,3
162,3
163,5
164,0
165,6
166,2
167,3
168,1
169,2
170,5
171,2
172,3
173,2
174,2
175,2
176,3
177,1
178,0
179,3
180,6
181,3
182,5
183,2
184,2
185,2
186,6
187,3
188,0
189,5
190,2
191,0
192,6
193,6
194,5
195,5
196,2
197,3
198,0
199,0
200,3
201,1
202,6
203,3
204,5
205,0
206,0
207,3
208,0
209,0
210,3
211,3
212,5
213,6
214,6
215,0
216,2
217,2
218,6
219,5
220,6
221,4
222,2
223,3
224,5
225,6
226,4
227,4
228,5
229,3
230,2
231,2
232,3
233,0
234,4
235,5
236,6
237,5
238,3
239,6
240,0
241,6
242,6
243,3
244,4
245,5
246,3
247,0
248,3
249,3
250,0
251,6
252,6
253,2
254,4
255,0
256,4
257,1
258,5
259,0
260,6
261,6
262,5
263,1
264,0
265,4
266,3
267,3
268,5
269,2
270,2
271,2
272,2
273,5
274,4
275,4
276,0
277,6
278,1
279,5
280,1
281,4
282,6
283,1
284,3
285,2
286,0
287,3
288,3
289,6
290,3
291,0
292,5
293,0
294,6
295,3
296,2
297,0
298,0
299,3
300,2
301,0
302,4
303,3
304,2
305,5
306,3
307,1
308,5
309,0
310,6
311,2
312,5
313,5
314,5
315,0
316,0
317,1
318,2
319,0
320,6
321,4
322,5
323,3
324,2
325,3
326,3
327,3
328,2
329,5
330,3
331,5
332,3
333,2
334,3
335,2
336,6
337,3
338,0
339,4
340,2
341,3
342,5
343,3
344,0
345,3
346,5
347,0
348,6
349,1
350,4
351,3
352,1
353,1
354,1
355,0
356,6
357,5
358,6
359,6
360,3
361,2
362,5
363,6
364,2
365,2
366,0
367,0
368,3
369,3
370,5
371,4
372,3
373,2
374,0
375,3
376,3
377,3
378,0
379,5
380,3
381,3
382,2
383,2
384,2
385,2
386,1
387,3
388,3
389,3
390,5
391,2
392,3
393,0
394,2
395,0
396,6
397,6
398,3
399,2
400,2
401,3
402,3
403,0
404,6
405,2
406,0
407,5
408,2
409,5
410,4
411,5
412,5
413,4
414,4
415,0
416,5
417,5
418,6
419,3
420,5
421,0
422,2
423,3
424,2
425,3
426,5
427,6
428,1
429,4
430,5
431,2
432,5
433,6
434,5
435,5
436,6
437,0
438,3
439,3
440,3
441,3
442,1
443,2
444,0
445,3
446,1
447,0
448,5
449,0
450,0
451,0
452,5
453,2
454,6
455,5
456,0
457,0
458,2
459,0
460,3
461,2
462,5
463,4
464,6
465,5
466,3
467,6
468,0
469,5
470,0
471,0
472,0
473,5
474,1
475,1
476,3
477,6
478,3
479,5
480,0
481,5
482,0
483,0
484,3
485,5
486,2
487,3
488,3
489,0
490,6
491,6
492,2
493,6
494,4
495,5
496,6
497,5
498,4
499,5
500,6
501,3
502,5
503,5
504,5
505,0
506,6
507,0
508,3
509,3
510,0
511,6
512,6
513,6
514,1
515,3
516,6
517,5
518,3
519,6
520,3
521,1
522,5
523,0
524,2
525,3
526,6
527,5
528,3
529,1
530,6
531,6
532,3
533,6
534,5
535,0
536,6
537,6
538,5
539,3
540,5
541,3
542,5
543,3
544,5
545,5
546,5
547,0
548,5
549,3
550,6
551,5
552,0
553,0
554,6
555,5
556,3
557,2
558,6
559,5
560,3
561,2
562,2
563,0
564,2
565,4
566,4
567,4
568,5
569,6
570,0
571,1
572,6
573,5
574,5
575,1
576,6
577,4
578,0
579,1
580,5
581,4
582,5
583,3
584,0
585,5
586,3
587,5
588,3
589,6
590,2
591,2
592,3
593,6
594,3
595,5
596,3
597,1
598,0
599,5
600,1
601,2
602,5
603,6
604,2
605,0
606,6
607,6
608,5
609,6
610,5
611,5
612,3
613,5
614,6
615,5
616,4
617,6
618,5
619,0
620,3
621,5
622,3
623,5
624,5
625,2
626,4
627,0
628,0
629,0
630,5
631,2
632,3
633,2
634,5
635,0
636,5
637,6
638,2
639,1
640,0
641,5
642,6
643,0
644,0
645,1
646,5
647,5
648,4
649,2
650,2
651,0
652,2
653,2
654,6
655,2
656,2
657,6
658,3
659,4
660,5
661,0
662,2
663,2
664,4
665,3
666,5
667,2
668,2
669,0
670,6
671,2
672,0
673,3
674,0
675,4
676,1
677,0
678,0
679,2
680,5
681,5
682,4
683,0
684,4
685,6
686,0
687,2
688,0
689,0
690,2
691,4
692,0
693,0
694,3
695,2
696,6
697,5
698,6
699,0
700,6
701,3
702,5
703,3
704,4
705,3
706,2
707,5
708,5
709,0
710,0
711,2
712,2
713,3
714,0
715,2
716,0
717,0
718,5
719,5
720,0
721,0
722,6
723,0
724,2
725,3
726,1
727,5
728,0
729,3
730,3
731,4
732,1
733,5
734,2
735,1
736,3
737,3
738,0
739,4
740,0
741,1
742,0
743,0
744,0
745,6
746,5
747,6
748,6
749,0
750,0
751,3
752,0
753,2
754,3
755,1
756,2
757,3
758,2
759,2
760,6
761,5
762,3
763,5
764,6
765,5
766,0
767,3
768,3
769,6
770,1
771,5
772,1
773,3
774,1
775,3
776,5
777,6
778,3
779,6
780,5
781,6
782,3
783,1
784,5
785,5
786,5
787,0
788,6
789,5
790,6
791,5
792,4
793,5
794,5
795,0
796,5
797,3
798,2
799,2
800,6
801,0
802,3
803,5
804,3
805,2
806,3
807,4
808,4
809,0
810,0
811,4
812,2
