,group
0,2
1,3
2,0
3,0
4,4
5,5
6,2
7,2
8,0
9,2
10,4
11,5
12,0
13,0
14,0
15,1
16,0
17,0
18,4
19,2
20,5
21,2
22,2
23,5
24,3
25,5
26,2
27,5
28,4
29,4
30,3
31,5
32,4
33,2
34,0
35,2
36,5
37,4
38,5
39,0
40,4
41,0
42,0
43,0
44,2
45,0
46,2
47,4
48,5
49,3
50,5
51,2
52,5
53,3
54,4
55,5
56,4
57,5
58,2
59,1
60,4
61,4
62,5
63,3
64,0
65,4
66,0
67,5
68,1
69,2
70,4
71,4
72,4
73,2
74,2
75,0
76,2
77,0
78,5
79,3
80,3
81,3
82,2
83,3
84,0
85,5
86,3
87,4
88,2
89,0
90,5
91,5
92,5
93,1
94,0
95,3
96,4
97,3
98,4
99,0
100,4
101,0
102,2
103,4
104,0
105,0
106,3
107,0
108,0
109,5
110,0
111,3
112,5
113,4
114,1
115,4
116,5
117,3
118,3
119,1
120,5
121,1
122,3
123,2
124,2
125,5
126,5
127,2
128,3
129,2
130,0
131,2
132,4
133,4
134,5
135,5
136,5
137,5
138,1
139,4
140,4
141,2
142,4
143,5
144,0
145,3
146,3
147,4
148,5
149,2
150,4
151,0
152,1
153,4
154,5
155,4
156,0
157,4
158,2
159,4
160,1
161,5
162,0
163,5
164,3
165,2
166,0
167,5
168,4
169,5
170,5
171,2
172,5
173,4
174,5
175,4
176,5
177,4
178,0
179,2
180,2
181,3
182,2
183,4
184,5
185,2
186,2
187,5
188,4
189,1
190,4
191,0
192,4
193,4
194,3
195,3
196,4
197,5
198,4
199,4
200,0
201,1
202,3
203,4
204,3
205,3
206,4
207,5
208,0
209,4
210,2
211,3
212,2
213,2
214,1
215,4
216,4
217,1
218,5
219,5
220,0
221,2
222,1
223,1
224,0
225,4
226,2
227,3
228,4
229,0
230,3
231,0
232,5
233,0
234,4
235,4
236,3
237,4
238,4
239,4
240,1
241,0
242,5
243,5
244,4
245,4
246,1
247,5
248,3
249,5
250,5
251,0
252,3
253,5
254,5
255,5
256,5
257,5
258,0
259,2
260,2
261,3
262,2
263,5
264,5
265,3
266,2
267,2
268,0
269,0
270,1
271,3
272,3
273,2
274,3
275,0
276,5
277,3
278,4
279,3
280,4
281,2
282,5
283,4
284,5
285,4
286,5
287,0
288,5
289,3
290,4
291,3
292,5
293,5
294,4
295,3
296,5
297,1
298,4
299,5
300,4
301,0
302,5
303,5
304,5
305,0
306,0
307,0
308,3
309,3
310,0
311,0
312,1
313,5
314,0
315,4
316,2
317,4
318,5
319,4
320,3
321,0
322,2
323,0
324,4
325,5
326,4
327,3
328,4
329,4
330,3
331,1
332,2
333,2
334,0
335,4
336,5
337,4
338,0
339,5
340,5
341,5
342,4
343,2
344,5
345,2
346,5
347,4
348,0
349,5
350,2
351,4
352,0
353,5
354,5
355,2
356,5
357,5
358,3
359,5
360,4
361,0
362,1
363,4
364,2
365,0
366,4
367,4
368,4
369,0
370,2
371,4
372,4
373,3
374,3
375,3
376,2
377,4
378,4
379,4
380,5
381,0
382,2
383,4
384,3
385,2
386,5
387,2
388,2
389,4
390,5
391,0
392,4
393,4
394,3
395,2
396,3
397,0
398,0
399,2
400,0
401,3
402,5
403,0
404,1
405,1
406,3
407,0
408,0
409,4
410,4
411,2
412,3
413,2
414,4
415,2
416,5
417,5
418,5
419,5
420,1
421,0
422,0
423,0
424,5
425,0
426,0
427,4
428,0
429,4
430,5
431,4
432,4
433,5
434,3
435,5
436,4
437,4
438,5
439,0
440,3
441,5
442,3
443,5
444,3
445,2
446,0
447,0
448,5
449,2
450,5
451,4
452,2
453,0
454,1
455,5
456,0
457,2
458,5
459,5
460,0
461,3
462,5
463,5
464,0
465,3
466,1
467,5
468,5
469,4
470,0
471,5
472,0
473,3
474,5
475,4
476,0
477,0
478,2
479,2
480,3
481,4
482,2
483,2
484,2
485,3
486,0
487,4
488,0
489,3
490,2
491,3
492,4
493,0
494,4
495,2
496,4
497,3
498,2
499,4
500,3
501,2
502,5
503,5
504,3
505,1
506,3
507,0
508,4
509,2
510,2
511,3
512,2
513,5
514,5
515,4
516,2
517,0
518,4
519,2
520,4
521,3
522,4
523,4
524,0
525,3
526,2
527,3
528,5
529,5
530,0
531,4
532,0
533,4
534,0
535,0
536,0
537,5
538,0
539,4
540,2
541,0
542,3
543,3
544,4
545,0
546,4
547,2
548,0
549,5
550,2
551,1
552,3
553,1
554,2
555,1
556,5
557,3
558,3
559,0
560,3
561,2
562,1
563,5
564,4
565,0
566,3
567,5
568,4
569,3
570,4
571,2
572,0
573,4
574,5
575,5
576,2
577,4
578,4
579,4
580,4
581,2
582,5
583,5
