,group
0,5
1,2
2,0
3,4
4,1
5,6
6,4
7,6
8,4
9,4
10,4
11,2
12,3
13,0
14,3
15,5
16,4
17,3
18,2
19,4
20,4
21,4
22,4
23,1
24,6
25,4
26,3
27,2
28,1
29,1
30,4
31,6
32,4
33,6
34,3
35,0
36,0
37,1
38,4
39,3
40,4
41,4
42,3
43,3
44,1
45,3
46,2
47,4
48,6
49,2
50,4
51,1
52,6
53,6
54,1
55,2
56,4
57,0
58,6
59,6
60,4
61,4
62,4
63,0
64,4
65,1
66,3
67,3
68,2
69,1
70,4
71,1
72,6
73,6
74,5
75,3
76,4
77,3
78,4
79,0
80,5
81,0
82,4
83,4
84,4
85,0
86,1
87,4
88,4
89,0
90,4
91,6
92,1
93,5
94,3
95,2
96,1
97,5
98,4
99,0
100,1
101,4
102,3
103,6
104,3
105,4
106,2
107,4
108,3
109,6
110,4
111,5
112,6
113,1
114,2
115,1
116,6
117,2
118,0
119,0
120,1
121,0
122,6
123,4
124,2
125,6
126,6
127,3
128,0
129,4
130,3
131,0
132,4
133,1
134,0
135,4
136,0
137,6
138,5
139,4
140,1
141,5
142,1
143,1
144,3
145,0
146,0
147,1
148,1
149,4
150,4
151,0
152,0
153,1
154,4
155,6
156,3
157,1
158,1
159,4
160,4
161,1
162,3
163,1
164,2
165,3
166,3
167,0
168,1
169,4
170,3
171,3
172,4
173,6
174,6
175,1
176,1
177,1
178,4
179,4
180,4
181,3
182,1
183,4
184,5
185,4
186,3
187,0
188,1
189,1
190,4
191,0
192,4
193,4
194,0
195,6
196,4
197,2
198,4
199,1
200,3
201,0
202,4
203,4
204,3
205,6
206,1
207,6
208,4
209,4
210,4
211,6
212,4
213,0
214,6
215,4
216,4
217,0
218,6
219,1
220,0
221,6
222,6
223,5
224,3
225,1
226,4
227,5
228,6
229,0
230,0
231,3
232,6
233,4
234,1
235,6
236,6
237,4
238,1
239,6
240,6
241,3
242,1
243,0
244,4
245,1
246,0
247,6
248,1
249,6
250,6
251,0
252,5
253,5
254,3
255,5
256,6
257,6
258,3
259,2
260,0
261,0
262,4
263,4
264,3
265,4
266,4
267,3
268,0
269,0
270,6
271,5
272,5
273,4
274,5
275,3
276,2
277,6
278,1
279,2
280,4
281,3
282,6
283,1
284,1
285,1
286,6
287,3
288,4
289,4
290,1
291,4
292,4
293,6
294,4
295,0
296,0
297,0
298,6
299,3
300,2
301,3
302,0
303,1
304,0
305,3
306,3
307,0
308,6
309,6
310,2
311,4
312,0
313,4
314,4
315,1
316,3
317,1
318,1
319,1
320,0
321,4
322,1
323,0
324,1
325,3
326,4
327,0
328,1
329,1
330,0
331,6
332,4
333,4
334,4
335,6
336,0
337,1
338,3
339,6
340,1
341,2
342,4
343,2
344,2
345,2
346,0
347,6
348,4
349,1
350,1
351,4
352,0
353,0
354,6
355,4
356,4
357,0
358,4
359,1
360,1
361,0
362,0
363,4
364,3
365,5
366,6
367,1
368,4
369,0
370,4
371,4
372,1
373,0
374,3
375,4
376,4
377,2
378,6
379,1
380,4
381,4
382,6
383,6
384,5
385,4
386,0
387,1
388,6
389,1
390,3
391,3
392,1
393,1
394,0
395,1
396,0
397,5
398,3
399,3
400,3
401,5
402,3
403,3
404,0
405,5
406,0
407,0
408,4
409,1
410,1
411,3
412,0
413,4
414,1
415,4
416,4
417,3
418,1
419,5
420,5
421,4
422,6
423,3
424,1
425,3
426,3
427,1
428,0
429,1
430,1
431,1
432,1
433,6
434,0
435,5
436,1
437,2
438,4
439,0
440,0
441,0
442,5
443,3
444,3
445,1
446,3
447,5
448,0
449,0
450,0
451,1
452,4
453,3
454,5
455,6
456,3
457,4
458,1
459,6
460,3
461,4
462,4
463,0
464,3
465,2
466,2
467,6
468,6
469,4
470,3
471,6
472,3
473,4
474,6
475,1
476,0
477,3
478,1
479,1
480,6
481,6
482,4
483,6
484,1
485,0
486,3
487,1
488,4
489,6
490,4
491,4
492,1
493,4
494,4
495,6
496,1
497,5
498,4
499,1
500,4
501,1
502,1
503,1
504,2
505,1
506,6
507,3
508,1
509,6
510,1
511,5
512,3
513,6
