,group
0,6
1,6
2,4
3,4
4,0
5,1
6,4
7,3
8,4
9,5
10,3
11,6
12,4
13,4
14,4
15,1
16,4
17,4
18,6
19,5
20,3
21,4
22,0
23,5
24,3
25,1
26,0
27,5
28,6
29,0
30,0
31,4
32,0
33,0
34,3
35,4
36,4
37,2
38,0
39,5
40,4
41,0
42,4
43,4
44,4
45,3
46,4
47,6
48,0
49,2
50,6
51,4
52,0
53,3
54,3
55,0
56,6
57,0
58,2
59,3
60,1
61,3
62,0
63,0
64,2
65,4
66,0
67,4
68,4
69,1
70,0
71,0
72,0
73,0
74,3
75,1
76,4
77,3
78,4
79,2
80,2
81,1
82,1
83,5
84,3
85,4
86,2
87,3
88,4
89,5
90,5
91,3
92,3
93,0
94,1
95,4
96,6
97,0
98,2
99,0
100,4
101,2
102,3
103,4
104,4
105,3
106,4
107,4
108,6
109,4
110,4
111,2
112,4
113,4
114,2
115,2
116,0
117,1
118,0
119,3
120,6
121,2
122,2
123,3
124,1
125,2
126,3
127,6
128,2
129,3
130,5
131,2
132,5
133,4
134,5
135,0
136,3
137,2
138,2
139,5
140,1
141,1
142,0
143,0
144,1
145,3
146,3
147,4
148,5
149,2
150,0
151,0
152,4
153,0
154,5
155,2
156,1
157,0
158,2
159,0
160,4
161,0
162,0
163,4
164,2
165,3
166,5
167,0
168,6
169,5
170,4
171,5
172,0
173,5
174,5
175,5
176,0
177,6
178,2
179,0
180,3
181,0
182,4
183,5
184,5
185,5
186,3
187,0
188,2
189,4
190,5
191,2
192,3
193,3
194,4
195,4
196,5
197,0
198,2
199,2
200,0
201,6
202,3
203,0
204,4
205,2
206,2
207,0
208,2
209,2
210,0
211,0
212,4
213,3
214,3
215,2
216,5
217,5
218,3
219,4
220,3
221,1
222,5
223,0
224,4
225,3
226,1
227,1
228,4
229,0
230,5
231,5
232,0
233,2
234,1
235,4
236,3
237,4
238,0
239,3
240,2
241,3
242,3
243,0
244,1
245,4
246,0
247,2
248,0
249,0
250,2
251,3
252,3
253,5
254,1
255,2
256,1
257,6
258,4
259,2
260,3
261,3
262,4
263,6
264,2
265,1
266,0
267,0
268,4
269,5
270,5
271,5
272,5
273,4
274,1
275,1
276,2
277,3
278,6
279,4
280,6
281,1
282,3
283,6
284,0
285,5
286,2
287,0
288,0
289,3
290,0
291,2
292,4
293,2
294,3
295,0
296,5
297,2
298,2
299,0
300,5
301,2
302,1
303,0
304,5
305,4
306,0
307,6
308,4
309,2
310,3
311,5
312,4
313,4
314,4
315,2
316,2
317,6
318,5
319,2
320,3
321,1
322,4
323,0
324,5
325,0
326,0
327,0
328,5
329,4
330,0
331,4
332,0
333,5
334,0
335,5
336,3
337,0
338,2
339,1
340,5
341,0
342,4
343,0
344,2
345,0
346,4
347,2
348,3
349,6
350,1
351,0
352,6
353,6
354,6
355,2
356,3
357,4
358,3
359,3
360,0
361,5
362,4
363,3
364,5
365,5
366,2
367,2
368,0
369,0
370,4
371,1
372,0
373,5
374,2
375,0
376,0
377,0
378,2
379,4
380,0
381,0
382,5
383,5
384,5
385,5
386,6
387,0
388,0
389,0
390,4
391,5
392,0
393,2
394,5
395,2
396,3
397,3
398,0
399,5
400,5
401,0
402,0
403,2
404,3
405,5
406,2
407,4
408,5
409,4
410,1
411,4
412,4
413,1
414,1
415,2
416,4
417,4
418,3
419,0
420,4
421,2
422,5
423,0
424,5
425,0
426,4
427,3
428,6
429,1
430,4
431,5
432,4
433,3
434,4
435,4
436,3
437,2
438,0
439,0
440,0
441,0
442,6
443,5
444,2
445,0
446,6
447,2
448,4
449,2
450,2
451,2
452,4
453,5
454,3
455,4
456,2
457,2
458,5
459,2
460,0
461,5
462,4
463,1
464,3
465,4
466,0
467,3
468,2
469,4
470,2
471,2
472,2
473,4
474,6
475,6
476,0
477,3
478,0
479,4
480,2
481,4
482,2
483,2
484,0
485,4
486,5
487,0
488,0
489,2
490,3
491,3
492,5
493,3
494,1
495,4
496,3
497,4
498,1
499,4
500,3
501,0
502,4
503,4
504,4
505,2
506,3
507,2
508,0
509,0
510,2
511,3
512,3
513,3
514,6
515,0
516,3
517,4
518,0
519,3
520,0
521,6
522,4
523,2
524,5
525,0
526,3
527,4
528,0
529,6
530,3
531,3
532,0
533,3
534,4
535,2
536,3
537,3
538,4
539,0
540,4
541,0
542,4
543,0
544,4
545,4
546,4
547,2
548,4
549,0
550,3
551,4
552,2
553,2
554,3
555,4
556,0
557,5
558,3
559,4
560,0
561,5
562,5
563,2
564,5
565,1
566,1
567,1
568,4
569,3
570,2
571,6
572,3
573,4
574,4
575,6
576,3
577,1
578,2
579,6
580,4
581,1
582,4
583,0
584,2
585,4
586,0
587,4
588,0
589,3
590,5
591,5
592,0
593,3
594,0
595,4
596,0
597,6
598,2
599,4
600,6
601,5
602,4
603,3
604,5
605,2
606,3
607,3
608,4
609,3
610,4
611,4
612,0
613,4
614,3
615,4
616,1
617,3
618,4
619,2
620,0
621,4
622,0
623,4
624,4
625,5
626,1
627,2
628,2
629,2
630,4
631,5
632,0
633,5
634,4
635,2
636,4
637,3
638,5
639,6
640,2
641,4
642,3
643,2
644,2
645,6
646,4
647,4
648,1
649,5
650,5
651,2
652,5
653,5
654,3
655,5
656,5
657,3
658,0
659,1
660,4
661,2
662,5
663,5
664,1
665,0
666,4
667,5
668,5
669,2
670,3
671,5
672,2
673,0
674,2
675,1
676,6
677,2
678,2
679,5
680,4
681,4
