,group
0,2
1,2
2,3
3,3
4,1
5,2
6,3
7,0
8,3
9,0
10,0
11,2
12,3
13,3
14,3
15,2
16,3
17,3
18,2
19,3
20,0
21,3
22,1
23,0
24,0
25,0
26,1
27,3
28,2
29,1
30,1
31,3
32,1
33,1
34,0
35,3
36,3
37,3
38,1
39,0
40,3
41,1
42,3
43,3
44,3
45,0
46,3
47,0
48,1
49,1
50,2
51,3
52,1
53,0
54,0
55,1
56,2
57,1
58,3
59,0
60,2
61,0
62,1
63,1
64,3
65,3
66,1
67,3
68,3
69,2
70,1
71,1
72,1
73,1
74,0
75,2
76,3
77,0
78,3
79,1
80,0
81,2
82,2
83,0
84,0
85,3
86,3
87,0
88,3
89,3
90,3
91,0
92,0
93,1
94,2
95,3
96,2
97,1
98,2
99,1
100,3
101,3
102,0
103,3
104,3
105,0
106,3
107,3
108,2
109,3
110,3
111,2
112,3
113,3
114,2
115,1
116,1
117,2
118,1
119,1
120,2
121,2
122,3
123,1
124,2
125,0
126,0
127,2
128,2
129,0
130,3
131,3
132,0
133,3
134,3
135,1
136,0
137,2
138,0
139,0
140,2
141,2
142,1
143,1
144,2
145,1
146,1
147,3
148,3
149,2
150,1
151,1
152,3
153,1
154,3
155,2
156,2
157,1
158,0
159,1
160,3
161,1
162,1
163,3
164,3
165,0
166,3
167,1
168,2
169,3
170,3
171,0
172,1
173,0
174,3
175,3
176,1
177,0
178,2
179,1
180,0
181,1
182,3
183,0
184,3
185,0
186,1
187,1
188,2
189,3
190,3
191,2
192,1
193,1
194,3
195,3
196,3
197,1
198,2
199,2
200,1
201,2
202,1
203,1
204,3
205,3
206,3
207,1
208,3
209,2
210,1
211,1
212,3
213,0
214,0
215,2
216,0
217,3
218,0
219,3
220,0
221,0
222,3
223,1
224,3
225,0
226,2
227,2
228,3
229,1
230,0
231,2
232,1
233,3
234,2
235,3
236,1
237,3
238,1
239,0
240,3
241,0
242,1
243,1
244,0
245,3
246,1
247,2
248,1
249,1
250,2
251,1
252,0
253,0
254,2
255,3
256,2
257,2
258,3
259,3
260,0
261,0
262,3
263,2
264,0
265,2
266,1
267,1
268,3
269,0
270,0
271,3
272,3
273,3
274,2
275,2
276,2
277,0
278,2
279,3
280,2
281,0
282,0
283,2
284,1
285,3
286,3
287,1
288,1
289,1
290,1
291,2
292,3
293,1
294,0
295,1
296,0
297,3
298,0
299,1
300,0
301,2
302,2
303,1
304,3
305,3
306,1
307,2
308,3
309,3
310,0
311,0
312,3
313,3
314,3
315,2
316,2
317,2
318,3
319,2
320,0
321,2
322,3
323,1
324,3
325,1
326,1
327,1
328,0
329,3
330,1
331,3
332,1
333,3
334,1
335,0
336,0
337,1
338,3
339,2
340,3
341,1
342,3
343,1
344,2
345,1
346,3
347,3
348,1
349,2
350,2
351,1
352,2
353,2
354,2
355,2
356,1
357,3
358,0
359,1
360,1
361,3
362,3
363,0
364,3
365,0
366,3
367,1
368,1
369,1
370,3
371,2
372,1
373,3
374,3
375,1
376,1
377,1
378,3
379,3
380,1
381,1
382,0
383,3
384,0
385,0
386,2
387,1
388,1
389,1
390,3
391,0
392,1
393,2
394,0
395,2
396,1
397,0
398,1
399,3
400,3
401,1
402,1
403,2
404,0
405,0
406,3
407,3
408,3
409,3
410,2
411,3
412,3
413,0
414,2
415,3
416,3
417,3
418,1
419,1
420,3
421,3
422,3
423,1
424,0
425,1
426,3
427,0
428,2
429,2
430,3
431,3
432,3
433,1
434,3
435,3
436,1
437,3
438,1
439,1
440,1
441,1
442,2
443,3
444,2
445,1
446,1
447,3
448,3
449,3
450,2
451,3
452,3
453,3
454,0
455,3
456,3
457,2
458,3
459,2
460,1
461,3
462,3
463,2
464,0
465,3
466,1
467,1
468,2
469,3
470,1
471,0
472,2
473,3
474,2
475,2
476,1
477,1
478,1
479,3
480,2
481,3
482,3
483,3
484,1
485,3
486,3
487,1
488,1
489,2
490,0
491,0
492,0
493,1
494,2
495,3
496,0
497,3
498,2
499,3
500,0
501,1
502,3
503,3
504,3
505,0
506,0
507,2
508,1
509,1
510,3
511,0
512,1
513,0
514,2
515,1
516,0
517,3
518,1
519,0
520,1
521,2
522,3
523,0
524,0
525,1
526,1
527,3
528,1
529,2
530,1
531,0
532,1
533,0
534,3
535,0
536,0
537,0
538,3
539,1
540,3
541,1
542,3
543,1
544,3
545,3
546,3
