,group
0,3
1,3
2,1
3,1
4,4
5,2
6,4
7,0
8,1
9,4
10,0
11,3
12,1
13,2
14,1
15,2
16,1
17,1
18,3
19,1
20,1
21,4
22,1
23,4
24,0
25,4
26,1
27,3
28,4
29,4
30,1
31,0
32,4
33,0
34,1
35,1
36,2
37,4
38,1
39,1
40,4
41,1
42,1
43,1
44,4
45,1
46,3
47,4
48,0
49,3
50,1
51,4
52,0
53,0
54,4
55,3
56,4
57,2
58,0
59,0
60,0
61,4
62,4
63,1
64,1
65,4
66,1
67,1
68,0
69,4
70,4
71,4
72,0
73,0
74,3
75,1
76,0
77,1
78,4
79,2
80,2
81,2
82,4
83,0
84,1
85,2
86,4
87,0
88,0
89,1
90,4
91,0
92,4
93,2
94,1
95,3
96,4
97,2
98,4
99,1
100,4
101,1
102,1
103,0
104,1
105,1
106,3
107,1
108,1
109,0
110,1
111,2
112,0
113,4
114,3
115,4
116,0
117,3
118,2
119,1
120,4
121,2
122,0
123,0
124,3
125,0
126,0
127,1
128,2
129,1
130,1
131,2
132,4
133,0
134,2
135,0
136,0
137,0
138,3
139,4
140,4
141,2
142,0
143,4
144,1
145,2
146,2
147,4
148,4
149,1
150,4
151,1
152,2
153,4
154,0
155,0
156,1
157,4
158,4
159,4
160,1
161,0
162,1
163,4
164,3
165,1
166,1
167,1
168,4
169,4
170,1
171,1
172,4
173,0
174,2
175,4
176,4
177,4
178,1
179,1
180,1
181,1
182,4
183,4
184,2
185,1
186,1
187,2
188,4
189,4
190,4
191,1
192,4
193,4
194,2
195,0
196,4
197,3
198,4
199,4
200,1
201,1
202,1
203,4
204,1
205,2
206,4
207,0
208,1
209,4
210,0
211,0
212,1
213,2
214,4
215,1
216,4
217,1
218,0
219,4
220,2
221,0
222,2
223,3
224,1
225,4
226,1
227,2
228,0
229,2
230,2
231,1
232,0
233,1
234,4
235,0
236,0
237,4
238,4
239,0
240,0
241,1
242,4
243,2
244,4
245,4
246,2
247,0
248,4
249,0
250,0
251,1
252,2
253,3
254,1
255,2
256,0
257,0
258,1
259,3
260,0
261,1
262,4
263,4
264,1
265,4
266,1
267,1
268,2
269,1
270,0
271,2
272,2
273,0
274,2
275,1
276,3
277,0
278,4
279,3
280,4
281,1
282,0
283,0
284,4
285,4
286,2
287,1
288,0
289,0
290,4
291,4
292,0
293,0
294,4
295,1
296,2
297,2
298,0
299,1
300,3
301,1
302,2
303,4
304,0
305,1
306,1
307,2
308,0
309,2
310,3
311,1
312,2
313,0
314,1
315,4
316,1
317,4
318,4
319,4
320,0
321,1
322,4
323,1
324,4
325,1
326,4
327,0
328,0
329,4
330,1
331,0
332,1
333,4
334,1
335,0
336,2
337,4
338,1
339,0
340,4
341,3
342,0
343,3
344,3
345,3
346,2
347,0
348,1
349,0
350,4
351,4
352,0
353,2
354,0
355,1
356,1
357,2
358,4
359,4
360,4
361,0
362,0
363,4
364,1
365,2
366,0
367,4
368,4
369,2
370,1
371,4
372,4
373,0
374,1
375,1
376,1
377,3
378,0
379,4
380,4
381,1
382,0
383,0
384,1
385,1
386,2
387,4
388,0
389,4
390,1
391,1
392,4
393,4
394,2
395,4
396,1
397,2
398,1
399,1
400,1
401,2
402,1
403,1
404,2
405,3
406,2
407,1
408,1
409,0
410,4
411,1
412,1
413,1
414,4
415,1
416,4
417,1
418,4
419,3
420,2
421,1
422,0
423,1
424,4
425,1
426,1
427,4
428,2
429,4
430,4
431,4
432,4
433,2
434,2
435,2
436,4
437,3
438,1
439,2
440,2
441,2
442,2
443,1
444,1
445,4
446,1
447,2
448,2
449,1
450,2
451,4
452,1
453,1
454,0
455,0
456,1
457,4
458,4
459,0
460,1
461,0
462,0
463,2
464,1
465,3
466,3
467,0
468,0
469,4
470,1
471,0
472,1
473,0
474,0
475,4
476,1
477,1
478,4
479,4
480,0
481,0
482,4
483,0
484,4
485,2
486,1
487,4
488,1
489,0
490,1
491,0
492,4
493,1
494,1
495,0
496,4
497,2
498,4
499,4
500,1
501,4
502,4
503,4
504,3
505,4
506,0
507,1
508,4
509,4
510,4
511,3
512,1
513,0
514,1
515,4
516,4
517,1
518,4
519,3
520,4
521,0
522,0
523,0
524,1
525,0
526,4
527,0
528,1
529,4
530,1
531,4
532,1
533,4
534,1
535,1
536,1
537,0
538,1
539,4
540,4
541,1
542,2
543,1
544,0
545,1
546,4
547,4
548,1
549,4
550,1
551,2
552,2
553,3
554,1
555,4
556,1
557,3
558,0
559,1
560,3
561,0
562,2
563,1
564,3
565,1
566,2
567,1
568,4
569,2
570,0
571,4
572,1
573,4
574,0
575,1
576,0
577,4
578,4
579,0
580,4
581,3
582,1
583,1
584,3
585,0
586,0
587,2
588,0
589,4
590,1
591,0
592,1
593,1
594,4
595,0
596,0
597,1
598,2
599,0
600,1
601,1
602,0
603,1
604,4
605,1
606,1
607,1
608,2
609,1
610,0
611,0
612,1
613,1
614,4
615,2
616,1
617,0
618,1
619,0
620,1
621,0
622,1
623,1
624,4
625,1
626,0
627,3
628,1
629,1
630,2
631,0
632,0
633,2
634,1
635,1
636,0
637,1
638,1
639,0
640,4
641,2
642,1
643,4
644,1
645,0
646,1
647,4
648,4
649,1
650,1
651,0
652,0
653,1
654,0
655,4
656,2
657,2
658,3
659,0
660,1
661,1
662,1
663,2
664,2
665,2
666,4
667,2
668,1
669,1
670,0
671,1
672,0
673,2
674,2
675,4
676,1
677,0
678,1
679,0
680,2
681,4
682,4
683,1
684,4
685,2
686,4
687,1
688,1
689,1
690,0
691,2
692,0
693,1
694,4
695,0
696,1
697,1
698,0
699,1
700,0
701,0
702,2
703,4
704,2
705,1
706,4
707,3
708,1
709,4
710,4
711,3
712,0
713,1
714,1
715,3
716,4
717,1
718,2
719,0
720,0
721,0
722,1
723,1
724,0
725,1
726,4
727,0
728,0
729,2
730,4
731,0
732,0
733,0
734,3
735,2
736,4
737,1
738,2
739,4
740,1
741,4
742,2
743,4
744,1
745,2
746,4
747,4
748,4
749,3
750,1
751,3
752,4
753,3
754,0
755,1
756,4
757,4
758,0
759,1
760,0
761,4
762,3
763,1
764,1
765,1
766,1
767,4
768,1
769,4
770,2
771,0
772,1
773,0
774,1
775,4
776,1
777,1
778,0
779,4
780,1
781,4
782,4
783,4
784,3
785,2
786,2
787,0
788,0
789,1
790,4
791,0
792,3
793,1
794,1
795,1
796,1
797,1
798,4
799,0
800,2
801,0
802,2
803,1
804,1
805,1
806,0
807,2
808,3
809,1
810,0
811,2
812,0
813,0
814,1
815,1
816,1
817,4
818,1
819,1
820,1
821,4
822,2
823,4
824,0
825,1
826,2
827,3
828,1
829,3
830,1
831,4
832,0
833,0
834,0
835,1
836,0
837,3
838,1
839,2
840,1
841,0
842,2
843,1
844,3
845,0
846,2
847,0
848,1
849,1
850,1
851,0
852,4
853,0
854,1
855,1
856,1
857,2
858,1
859,3
860,4
861,4
862,1
863,2
864,3
865,4
866,2
867,0
868,2
869,2
870,4
871,1
872,4
873,4
874,0
875,1
876,0
877,4
878,0
879,1
880,4
881,4
