,group
0,6
1,6
2,3
3,3
4,5
5,0
6,3
7,4
8,3
9,1
10,4
11,6
12,3
13,3
14,3
15,0
16,3
17,3
18,6
19,1
20,4
21,3
22,5
23,1
24,4
25,0
26,5
27,1
28,6
29,5
30,5
31,3
32,5
33,5
34,4
35,3
36,3
37,2
38,5
39,1
40,3
41,5
42,3
43,3
44,3
45,4
46,3
47,6
48,5
49,2
50,6
51,3
52,5
53,4
54,4
55,5
56,6
57,5
58,2
59,4
60,0
61,4
62,5
63,5
64,2
65,3
66,5
67,3
68,3
69,0
70,5
71,5
72,5
73,5
74,4
75,0
76,3
77,4
78,3
79,2
80,2
81,0
82,0
83,1
84,4
85,3
86,2
87,4
88,3
89,1
90,1
91,4
92,4
93,5
94,0
95,3
96,6
97,5
98,2
99,5
100,3
101,2
102,4
103,3
104,3
105,4
106,3
107,3
108,6
109,3
110,3
111,2
112,3
113,3
114,2
115,2
116,5
117,0
118,5
119,4
120,6
121,2
122,2
123,4
124,0
125,2
126,4
127,6
128,2
129,4
130,1
131,2
132,1
133,3
134,1
135,5
136,4
137,2
138,2
139,1
140,0
141,0
142,5
143,5
144,0
145,4
146,4
147,3
148,1
149,2
150,5
151,5
152,3
153,5
154,1
155,2
156,0
157,5
158,2
159,5
160,3
161,5
162,5
163,3
164,2
165,4
166,1
167,5
168,6
169,1
170,3
171,1
172,5
173,1
174,1
175,1
176,5
177,6
178,2
179,5
180,4
181,5
182,3
183,1
184,1
185,1
186,4
187,5
188,2
189,3
190,1
191,2
192,4
193,4
194,3
195,3
196,1
197,5
198,2
199,2
200,5
201,6
202,4
203,5
204,3
205,2
206,2
207,5
208,2
209,2
210,5
211,5
212,3
213,4
214,4
215,2
216,1
217,1
218,4
219,3
220,4
221,0
222,1
223,5
224,3
225,4
226,0
227,0
228,3
229,5
230,1
231,1
232,5
233,2
234,0
235,3
236,4
237,3
238,5
239,4
240,2
241,4
242,4
243,5
244,0
245,3
246,5
247,2
248,5
249,5
250,2
251,4
252,4
253,1
254,0
255,2
256,0
257,6
258,3
259,2
260,4
261,4
262,3
263,6
264,2
265,0
266,5
267,5
268,3
269,1
270,1
271,1
272,1
273,3
274,0
275,0
276,0
277,4
278,6
279,3
280,6
281,0
282,4
283,6
284,5
285,1
286,2
287,5
288,5
289,4
290,5
291,2
292,3
293,2
294,4
295,5
296,1
297,2
298,2
299,5
300,1
301,2
302,0
303,5
304,1
305,3
306,5
307,6
308,3
309,2
310,4
311,1
312,3
313,3
314,3
315,2
316,2
317,6
318,1
319,2
320,4
321,0
322,3
323,5
324,1
325,5
326,5
327,5
328,1
329,3
330,5
331,3
332,5
333,1
334,5
335,1
336,4
337,5
338,2
339,0
340,1
341,5
342,3
343,5
344,2
345,5
346,3
347,2
348,4
349,6
350,0
351,5
352,6
353,6
354,6
355,2
356,4
357,3
358,4
359,4
360,5
361,1
362,3
363,4
364,1
365,1
366,2
367,2
368,5
369,5
370,3
371,0
372,5
373,1
374,2
375,5
376,5
377,5
378,2
379,3
380,5
381,5
382,1
383,1
384,1
385,1
386,6
387,5
388,5
389,5
390,3
391,1
392,5
393,2
394,1
395,2
396,4
397,4
398,5
399,1
400,1
401,5
402,5
403,2
404,4
405,1
406,2
407,3
408,1
409,3
410,0
411,3
412,3
413,0
414,0
415,2
416,3
417,3
418,4
419,5
420,3
421,2
422,1
423,5
424,1
425,5
426,3
427,4
428,6
429,0
430,3
431,1
432,3
433,4
434,3
435,3
436,4
437,2
438,5
439,5
440,5
441,5
442,6
443,1
444,2
445,5
446,6
447,2
448,3
449,2
450,2
451,2
452,3
453,1
454,4
455,3
456,2
457,2
458,1
459,2
460,5
461,1
462,3
463,0
464,4
465,3
466,5
467,4
468,2
469,3
470,2
471,2
472,2
473,3
474,6
475,6
476,5
477,4
478,5
479,3
480,2
481,3
482,2
483,2
484,5
485,3
486,1
487,5
488,5
489,2
490,4
491,4
492,1
493,4
494,0
495,3
496,4
497,3
498,0
499,3
500,4
501,5
502,3
503,3
504,3
505,2
506,4
507,2
508,5
509,5
510,2
511,4
512,4
513,4
514,6
515,5
516,4
517,3
518,5
519,4
520,5
521,6
522,3
523,2
524,1
525,5
526,4
527,3
528,5
529,6
530,4
531,4
532,5
533,4
534,3
535,2
536,4
537,4
538,3
539,5
540,3
541,5
542,3
543,5
544,3
545,3
546,3
547,2
548,3
549,5
550,4
551,3
552,2
553,2
554,4
555,3
556,5
557,1
558,4
559,3
560,5
561,1
562,1
563,2
564,1
565,0
566,0
567,0
568,3
569,4
570,2
571,6
572,4
573,3
574,3
575,6
576,4
577,0
578,2
579,6
580,3
581,0
582,3
583,5
584,2
585,3
586,5
587,3
588,5
589,4
590,1
591,1
592,5
593,4
594,5
595,3
596,5
597,6
598,2
599,3
600,6
601,1
602,3
603,4
604,1
605,2
606,4
607,4
608,3
609,4
610,3
611,3
612,5
613,3
614,4
615,3
616,0
617,4
618,3
619,2
620,5
621,3
622,5
623,3
624,3
625,1
626,0
627,2
628,2
629,2
630,3
631,1
632,5
633,1
634,3
635,2
636,3
637,4
638,1
639,6
640,2
641,3
642,4
643,2
644,2
645,6
646,3
647,3
648,0
649,1
650,1
651,2
652,1
653,1
654,4
655,1
656,1
657,4
658,5
659,0
660,3
661,2
662,1
663,1
664,0
665,5
666,3
667,1
668,1
669,2
670,4
671,1
672,2
673,5
674,2
675,0
676,6
677,2
678,2
679,1
680,3
681,3
